Zeit - sec	WBMS - m/s	Latitude - 	Longitude - 	Tag - 	Monat - 	Jahr - 	Stunden - 	Minuten - 	Sekunden - 
29,5666371	1,33	484,027611	117,002869	12	11	2020	12	58	21
29,5999704	1,33	484,027611	117,002869	12	11	2020	12	58	21
29,6333037	1,33	484,02762	117,00287	12	11	2020	12	58	21
29,666637	1,33	484,02762	117,00287	12	11	2020	12	58	21
29,6999703	1,33	484,02762	117,00287	12	11	2020	12	58	21
29,7333036	1,33	484,027633	117,00287	12	11	2020	12	58	21
29,7666369	1,336	484,027633	117,00287	12	11	2020	12	58	21
29,7999702	1,336	484,027633	117,00287	12	11	2020	12	58	21
29,8333035	1,336	484,027642	117,00287	12	11	2020	12	58	21
29,8666368	1,341	484,027642	117,00287	12	11	2020	12	58	21
29,8999701	1,341	484,027642	117,00287	12	11	2020	12	58	21
29,9333034	1,341	484,027655	117,00287	12	11	2020	12	58	21
29,9666367	1,336	484,027655	117,00287	12	11	2020	12	58	21
29,99997	1,336	484,027655	117,00287	12	11	2020	12	58	21
30,0333033	1,336	484,027664	117,00287	12	11	2020	12	58	21
30,0666366	1,352	484,027664	117,00287	12	11	2020	12	58	21
30,0999699	1,352	484,027664	117,00287	12	11	2020	12	58	21
30,1333032	1,352	484,027677	117,002869	12	11	2020	12	58	21
30,1666365	1,33	484,027677	117,002869	12	11	2020	12	58	21
30,1999698	1,33	484,027677	117,002869	12	11	2020	12	58	21
30,2333031	1,33	484,027686	117,00287	12	11	2020	12	58	21
30,2666364	1,33	484,027686	117,00287	12	11	2020	12	58	21
30,2999697	1,33	484,027686	117,00287	12	11	2020	12	58	21
30,333303	1,33	484,027699	117,00287	12	11	2020	12	58	22
30,3666363	1,336	484,027699	117,00287	12	11	2020	12	58	22
30,3999696	1,336	484,027699	117,00287	12	11	2020	12	58	22
30,4333029	1,336	484,02771	117,00287	12	11	2020	12	58	22
30,4666362	1,341	484,02771	117,00287	12	11	2020	12	58	22
30,4999695	1,341	484,02771	117,00287	12	11	2020	12	58	22
30,5333028	1,341	484,027721	117,00287	12	11	2020	12	58	22
30,5666361	1,347	484,027721	117,00287	12	11	2020	12	58	22
30,5999694	1,347	484,027721	117,00287	12	11	2020	12	58	22
30,6333027	1,347	484,027731	117,00287	12	11	2020	12	58	22
30,666636	1,361	484,027731	117,00287	12	11	2020	12	58	22
30,6999693	1,361	484,027731	117,00287	12	11	2020	12	58	22
30,7333026	1,361	484,027744	117,00287	12	11	2020	12	58	22
30,7666359	1,341	484,027744	117,00287	12	11	2020	12	58	22
30,7999692	1,341	484,027744	117,00287	12	11	2020	12	58	22
30,8333025	1,341	484,027753	117,00287	12	11	2020	12	58	22
30,8666358	1,33	484,027753	117,00287	12	11	2020	12	58	22
30,8999691	1,33	484,027753	117,00287	12	11	2020	12	58	22
30,9333024	1,33	484,027766	117,00287	12	11	2020	12	58	22
30,9666357	1,33	484,027766	117,00287	12	11	2020	12	58	22
30,999969	1,33	484,027766	117,00287	12	11	2020	12	58	22
31,0333023	1,33	484,027775	117,00287	12	11	2020	12	58	22
31,0666356	1,341	484,027775	117,00287	12	11	2020	12	58	22
31,0999689	1,341	484,027775	117,00287	12	11	2020	12	58	22
31,1333022	1,341	484,027788	117,00287	12	11	2020	12	58	22
31,1666355	1,33	484,027788	117,00287	12	11	2020	12	58	22
31,1999688	1,33	484,027788	117,00287	12	11	2020	12	58	22
31,2333021	1,33	484,027797	117,00287	12	11	2020	12	58	22
31,2666354	1,322	484,027797	117,00287	12	11	2020	12	58	22
31,2999687	1,322	484,027797	117,00287	12	11	2020	12	58	22
31,333302	1,322	484,02781	117,00287	12	11	2020	12	58	23
31,3666353	1,33	484,02781	117,00287	12	11	2020	12	58	23
31,3999686	1,33	484,02781	117,00287	12	11	2020	12	58	23
31,4333019	1,33	484,027819	117,00287	12	11	2020	12	58	23
31,4666352	1,33	484,027819	117,00287	12	11	2020	12	58	23
31,4999685	1,33	484,027819	117,00287	12	11	2020	12	58	23
31,5333018	1,33	484,027831	117,00287	12	11	2020	12	58	23
31,5666351	1,33	484,027831	117,00287	12	11	2020	12	58	23
31,5999684	1,33	484,027831	117,00287	12	11	2020	12	58	23
31,6333017	1,33	484,02784	117,00287	12	11	2020	12	58	23
31,666635	1,341	484,02784	117,00287	12	11	2020	12	58	23
31,6999683	1,341	484,02784	117,00287	12	11	2020	12	58	23
31,7333016	1,341	484,027853	117,00287	12	11	2020	12	58	23
31,7666349	1,341	484,027853	117,00287	12	11	2020	12	58	23
31,7999682	1,341	484,027853	117,00287	12	11	2020	12	58	23
31,8333015	1,341	484,027862	117,00287	12	11	2020	12	58	23
31,8666348	1,341	484,027862	117,00287	12	11	2020	12	58	23
31,8999681	1,341	484,027862	117,00287	12	11	2020	12	58	23
31,9333014	1,341	484,027875	117,00287	12	11	2020	12	58	23
31,9666347	1,341	484,027875	117,00287	12	11	2020	12	58	23
31,999968	1,341	484,027875	117,00287	12	11	2020	12	58	23
32,0333013	1,341	484,027884	117,002869	12	11	2020	12	58	23
32,0666346	1,341	484,027884	117,002869	12	11	2020	12	58	23
32,0999679	1,341	484,027884	117,002869	12	11	2020	12	58	23
32,1333012	1,341	484,027898	117,002869	12	11	2020	12	58	23
32,1666345	1,336	484,027898	117,002869	12	11	2020	12	58	23
32,1999678	1,336	484,027898	117,002869	12	11	2020	12	58	23
32,2333011	1,336	484,027907	117,002869	12	11	2020	12	58	23
32,2666344	1,322	484,027907	117,002869	12	11	2020	12	58	23
32,2999677	1,322	484,027907	117,002869	12	11	2020	12	58	23
32,333301	1,322	484,027919	117,002869	12	11	2020	12	58	24
32,3666343	1,33	484,027919	117,002869	12	11	2020	12	58	24
32,3999676	1,33	484,027919	117,002869	12	11	2020	12	58	24
32,4333009	1,33	484,027929	117,002869	12	11	2020	12	58	24
32,4666342	1,341	484,027929	117,002869	12	11	2020	12	58	24
32,4999675	1,341	484,027929	117,002869	12	11	2020	12	58	24
32,5333008	1,341	484,027942	117,002868	12	11	2020	12	58	24
32,5666341	1,347	484,027942	117,002868	12	11	2020	12	58	24
32,5999674	1,347	484,027942	117,002868	12	11	2020	12	58	24
32,6333007	1,347	484,027951	117,002868	12	11	2020	12	58	24
32,666634	1,341	484,027951	117,002868	12	11	2020	12	58	24
32,6999673	1,341	484,027951	117,002868	12	11	2020	12	58	24
32,7333006	1,341	484,027963	117,002867	12	11	2020	12	58	24
32,7666339	1,347	484,027963	117,002867	12	11	2020	12	58	24
32,7999672	1,347	484,027963	117,002867	12	11	2020	12	58	24
32,8333005	1,347	484,027972	117,002867	12	11	2020	12	58	24
32,8666338	1,341	484,027972	117,002867	12	11	2020	12	58	24
32,8999671	1,341	484,027972	117,002867	12	11	2020	12	58	24
32,9333004	1,341	484,027986	117,002867	12	11	2020	12	58	24
32,9666337	1,347	484,027986	117,002867	12	11	2020	12	58	24
32,999967	1,347	484,027986	117,002867	12	11	2020	12	58	24
33,0333003	1,347	484,027995	117,002867	12	11	2020	12	58	24
33,0666336	1,336	484,027995	117,002867	12	11	2020	12	58	24
33,0999669	1,336	484,027995	117,002867	12	11	2020	12	58	24
33,1333002	1,336	484,028009	117,002866	12	11	2020	12	58	24
33,1666335	1,347	484,028009	117,002866	12	11	2020	12	58	24
33,1999668	1,347	484,028009	117,002866	12	11	2020	12	58	24
33,2333001	1,347	484,028018	117,002866	12	11	2020	12	58	24
33,2666334	1,352	484,028018	117,002866	12	11	2020	12	58	24
33,2999667	1,352	484,028018	117,002866	12	11	2020	12	58	24
33,3333	1,352	484,028031	117,002865	12	11	2020	12	58	25
33,3666333	1,352	484,028031	117,002865	12	11	2020	12	58	25
33,3999666	1,352	484,028031	117,002865	12	11	2020	12	58	25
33,4332999	1,352	484,028041	117,002865	12	11	2020	12	58	25
33,4666332	1,336	484,028041	117,002865	12	11	2020	12	58	25
33,4999665	1,336	484,028041	117,002865	12	11	2020	12	58	25
33,5332998	1,336	484,028053	117,002864	12	11	2020	12	58	25
33,5666331	1,336	484,028053	117,002864	12	11	2020	12	58	25
33,5999664	1,336	484,028053	117,002864	12	11	2020	12	58	25
33,6332997	1,336	484,028062	117,002864	12	11	2020	12	58	25
33,666633	1,33	484,028062	117,002864	12	11	2020	12	58	25
33,6999663	1,33	484,028062	117,002864	12	11	2020	12	58	25
33,7332996	1,33	484,028075	117,002863	12	11	2020	12	58	25
33,7666329	1,33	484,028075	117,002863	12	11	2020	12	58	25
33,7999662	1,33	484,028075	117,002863	12	11	2020	12	58	25
33,8332995	1,33	484,028085	117,002863	12	11	2020	12	58	25
33,8666328	1,341	484,028085	117,002863	12	11	2020	12	58	25
33,8999661	1,341	484,028085	117,002863	12	11	2020	12	58	25
33,9332994	1,341	484,028098	117,002862	12	11	2020	12	58	25
33,9666327	1,347	484,028098	117,002862	12	11	2020	12	58	25
33,999966	1,347	484,028098	117,002862	12	11	2020	12	58	25
34,0332993	1,347	484,028107	117,002862	12	11	2020	12	58	25
34,0666326	1,336	484,028107	117,002862	12	11	2020	12	58	25
34,0999659	1,336	484,028107	117,002862	12	11	2020	12	58	25
34,1332992	1,336	484,02812	117,002861	12	11	2020	12	58	25
34,1666325	1,336	484,02812	117,002861	12	11	2020	12	58	25
34,1999658	1,336	484,02812	117,002861	12	11	2020	12	58	25
34,2332991	1,336	484,028129	117,002861	12	11	2020	12	58	25
34,2666324	1,341	484,028129	117,002861	12	11	2020	12	58	25
34,2999657	1,341	484,028129	117,002861	12	11	2020	12	58	25
34,333299	1,341	484,028142	117,00286	12	11	2020	12	58	26
34,3666323	1,341	484,028142	117,00286	12	11	2020	12	58	26
34,3999656	1,341	484,028142	117,00286	12	11	2020	12	58	26
34,4332989	1,341	484,028151	117,00286	12	11	2020	12	58	26
34,4666322	1,341	484,028151	117,00286	12	11	2020	12	58	26
34,4999655	1,341	484,028151	117,00286	12	11	2020	12	58	26
34,5332988	1,341	484,028165	117,00286	12	11	2020	12	58	26
34,5666321	1,347	484,028165	117,00286	12	11	2020	12	58	26
34,5999654	1,347	484,028165	117,00286	12	11	2020	12	58	26
34,6332987	1,347	484,028174	117,002859	12	11	2020	12	58	26
34,666632	1,352	484,028174	117,002859	12	11	2020	12	58	26
34,6999653	1,352	484,028174	117,002859	12	11	2020	12	58	26
34,7332986	1,352	484,028187	117,002859	12	11	2020	12	58	26
34,7666319	1,341	484,028187	117,002859	12	11	2020	12	58	26
34,7999652	1,341	484,028187	117,002859	12	11	2020	12	58	26
34,8332985	1,341	484,028197	117,002859	12	11	2020	12	58	26
34,8666318	1,347	484,028197	117,002859	12	11	2020	12	58	26
34,8999651	1,347	484,028197	117,002859	12	11	2020	12	58	26
34,9332984	1,347	484,02821	117,002858	12	11	2020	12	58	26
34,9666317	1,352	484,02821	117,002858	12	11	2020	12	58	26
34,999965	1,352	484,02821	117,002858	12	11	2020	12	58	26
35,0332983	1,352	484,02822	117,002858	12	11	2020	12	58	26
35,0666316	1,352	484,02822	117,002858	12	11	2020	12	58	26
35,0999649	1,352	484,02822	117,002858	12	11	2020	12	58	26
35,1332982	1,352	484,02822	117,002858	12	11	2020	12	58	26
35,1666315	1,352	484,028235	117,002857	12	11	2020	12	58	26
35,1999648	1,352	484,028235	117,002857	12	11	2020	12	58	26
35,2332981	1,352	484,028242	117,002857	12	11	2020	12	58	26
35,2666314	1,347	484,028242	117,002857	12	11	2020	12	58	26
35,2999647	1,347	484,028242	117,002857	12	11	2020	12	58	26
35,333298	1,347	484,028255	117,002856	12	11	2020	12	58	27
35,3666313	1,336	484,028255	117,002856	12	11	2020	12	58	27
35,3999646	1,336	484,028255	117,002856	12	11	2020	12	58	27
35,4332979	1,336	484,028265	117,002856	12	11	2020	12	58	27
35,4666312	1,341	484,028265	117,002856	12	11	2020	12	58	27
35,4999645	1,341	484,028265	117,002856	12	11	2020	12	58	27
35,5332978	1,341	484,028278	117,002856	12	11	2020	12	58	27
35,5666311	1,347	484,028278	117,002856	12	11	2020	12	58	27
35,5999644	1,347	484,028278	117,002856	12	11	2020	12	58	27
35,6332977	1,347	484,028288	117,002855	12	11	2020	12	58	27
35,666631	1,352	484,028288	117,002855	12	11	2020	12	58	27
35,6999643	1,352	484,028288	117,002855	12	11	2020	12	58	27
35,7332976	1,352	484,0283	117,002855	12	11	2020	12	58	27
35,7666309	1,347	484,0283	117,002855	12	11	2020	12	58	27
35,7999642	1,347	484,0283	117,002855	12	11	2020	12	58	27
35,8332975	1,347	484,02831	117,002854	12	11	2020	12	58	27
35,8666308	1,347	484,02831	117,002854	12	11	2020	12	58	27
35,8999641	1,347	484,02831	117,002854	12	11	2020	12	58	27
35,9332974	1,347	484,028323	117,002854	12	11	2020	12	58	27
35,9666307	1,347	484,028323	117,002854	12	11	2020	12	58	27
35,999964	1,347	484,028323	117,002854	12	11	2020	12	58	27
36,0332973	1,347	484,028332	117,002853	12	11	2020	12	58	27
36,0666306	1,347	484,028332	117,002853	12	11	2020	12	58	27
36,0999639	1,347	484,028332	117,002853	12	11	2020	12	58	27
36,1332972	1,347	484,028346	117,002853	12	11	2020	12	58	27
36,1666305	1,341	484,028346	117,002853	12	11	2020	12	58	27
36,1999638	1,341	484,028346	117,002853	12	11	2020	12	58	27
36,2332971	1,341	484,028356	117,002852	12	11	2020	12	58	27
36,2666304	1,352	484,028356	117,002852	12	11	2020	12	58	27
36,2999637	1,352	484,028356	117,002852	12	11	2020	12	58	27
36,333297	1,352	484,028369	117,002851	12	11	2020	12	58	28
36,3666303	1,347	484,028369	117,002851	12	11	2020	12	58	28
36,3999636	1,347	484,028369	117,002851	12	11	2020	12	58	28
36,4332969	1,347	484,028379	117,002851	12	11	2020	12	58	28
36,4666302	1,341	484,028379	117,002851	12	11	2020	12	58	28
36,4999635	1,341	484,028379	117,002851	12	11	2020	12	58	28
36,5332968	1,341	484,028393	117,00285	12	11	2020	12	58	28
36,5666301	1,336	484,028393	117,00285	12	11	2020	12	58	28
36,5999634	1,336	484,028393	117,00285	12	11	2020	12	58	28
36,6332967	1,336	484,028401	117,00285	12	11	2020	12	58	28
36,66663	1,322	484,028401	117,00285	12	11	2020	12	58	28
36,6999633	1,322	484,028401	117,00285	12	11	2020	12	58	28
36,7332966	1,322	484,028414	117,002849	12	11	2020	12	58	28
36,7666299	1,316	484,028414	117,002849	12	11	2020	12	58	28
36,7999632	1,316	484,028414	117,002849	12	11	2020	12	58	28
36,8332965	1,316	484,028423	117,002849	12	11	2020	12	58	28
36,8666298	1,316	484,028423	117,002849	12	11	2020	12	58	28
36,8999631	1,316	484,028423	117,002849	12	11	2020	12	58	28
36,9332964	1,316	484,028436	117,002848	12	11	2020	12	58	28
36,9666297	1,341	484,028436	117,002848	12	11	2020	12	58	28
36,999963	1,341	484,028436	117,002848	12	11	2020	12	58	28
37,0332963	1,341	484,028445	117,002848	12	11	2020	12	58	28
37,0666296	1,341	484,028445	117,002848	12	11	2020	12	58	28
37,0999629	1,341	484,028445	117,002848	12	11	2020	12	58	28
37,1332962	1,341	484,028458	117,002847	12	11	2020	12	58	28
37,1666295	1,33	484,028458	117,002847	12	11	2020	12	58	28
37,1999628	1,33	484,028458	117,002847	12	11	2020	12	58	28
37,2332961	1,33	484,028467	117,002847	12	11	2020	12	58	28
37,2666294	1,322	484,028467	117,002847	12	11	2020	12	58	28
37,2999627	1,322	484,028467	117,002847	12	11	2020	12	58	28
37,333296	1,322	484,028481	117,002846	12	11	2020	12	58	29
37,3666293	1,336	484,028481	117,002846	12	11	2020	12	58	29
37,3999626	1,336	484,028481	117,002846	12	11	2020	12	58	29
37,4332959	1,336	484,02849	117,002845	12	11	2020	12	58	29
37,4666292	1,336	484,02849	117,002845	12	11	2020	12	58	29
37,4999625	1,336	484,02849	117,002845	12	11	2020	12	58	29
37,5332958	1,336	484,028503	117,002844	12	11	2020	12	58	29
37,5666291	1,336	484,028503	117,002844	12	11	2020	12	58	29
37,5999624	1,336	484,028503	117,002844	12	11	2020	12	58	29
37,6332957	1,336	484,028512	117,002844	12	11	2020	12	58	29
37,666629	1,336	484,028512	117,002844	12	11	2020	12	58	29
37,6999623	1,336	484,028512	117,002844	12	11	2020	12	58	29
37,7332956	1,336	484,028526	117,002843	12	11	2020	12	58	29
37,7666289	1,341	484,028526	117,002843	12	11	2020	12	58	29
37,7999622	1,341	484,028526	117,002843	12	11	2020	12	58	29
37,8332955	1,341	484,028535	117,002843	12	11	2020	12	58	29
37,8666288	1,347	484,028535	117,002843	12	11	2020	12	58	29
37,8999621	1,347	484,028535	117,002843	12	11	2020	12	58	29
37,9332954	1,347	484,028549	117,002842	12	11	2020	12	58	29
37,9666287	1,341	484,028549	117,002842	12	11	2020	12	58	29
37,999962	1,341	484,028549	117,002842	12	11	2020	12	58	29
38,0332953	1,341	484,028558	117,002841	12	11	2020	12	58	29
38,0666286	1,336	484,028558	117,002841	12	11	2020	12	58	29
38,0999619	1,336	484,028558	117,002841	12	11	2020	12	58	29
38,1332952	1,336	484,028571	117,00284	12	11	2020	12	58	29
38,1666285	1,352	484,028571	117,00284	12	11	2020	12	58	29
38,1999618	1,352	484,028571	117,00284	12	11	2020	12	58	29
38,2332951	1,352	484,028581	117,002839	12	11	2020	12	58	29
38,2666284	1,347	484,028581	117,002839	12	11	2020	12	58	29
38,2999617	1,347	484,028581	117,002839	12	11	2020	12	58	29
38,333295	1,347	484,028594	117,002839	12	11	2020	12	58	30
38,3666283	1,336	484,028594	117,002839	12	11	2020	12	58	30
38,3999616	1,336	484,028594	117,002839	12	11	2020	12	58	30
38,4332949	1,336	484,028603	117,002838	12	11	2020	12	58	30
38,4666282	1,33	484,028603	117,002838	12	11	2020	12	58	30
38,4999615	1,33	484,028603	117,002838	12	11	2020	12	58	30
38,5332948	1,33	484,028616	117,002838	12	11	2020	12	58	30
38,5666281	1,322	484,028616	117,002838	12	11	2020	12	58	30
38,5999614	1,322	484,028616	117,002838	12	11	2020	12	58	30
38,6332947	1,322	484,028625	117,002837	12	11	2020	12	58	30
38,666628	1,33	484,028625	117,002837	12	11	2020	12	58	30
38,6999613	1,33	484,028625	117,002837	12	11	2020	12	58	30
38,7332946	1,33	484,028638	117,002836	12	11	2020	12	58	30
38,7666279	1,336	484,028638	117,002836	12	11	2020	12	58	30
38,7999612	1,336	484,028638	117,002836	12	11	2020	12	58	30
38,8332945	1,336	484,028648	117,002836	12	11	2020	12	58	30
38,8666278	1,347	484,028648	117,002836	12	11	2020	12	58	30
38,8999611	1,347	484,028648	117,002836	12	11	2020	12	58	30
38,9332944	1,347	484,02866	117,002835	12	11	2020	12	58	30
38,9666277	1,352	484,02866	117,002835	12	11	2020	12	58	30
38,999961	1,352	484,02866	117,002835	12	11	2020	12	58	30
39,0332943	1,352	484,028669	117,002834	12	11	2020	12	58	30
39,0666276	1,33	484,028669	117,002834	12	11	2020	12	58	30
39,0999609	1,33	484,028669	117,002834	12	11	2020	12	58	30
39,1332942	1,33	484,028682	117,002833	12	11	2020	12	58	30
39,1666275	1,33	484,028682	117,002833	12	11	2020	12	58	30
39,1999608	1,33	484,028682	117,002833	12	11	2020	12	58	30
39,2332941	1,33	484,028691	117,002833	12	11	2020	12	58	30
39,2666274	1,341	484,028691	117,002833	12	11	2020	12	58	30
39,2999607	1,341	484,028691	117,002833	12	11	2020	12	58	30
39,333294	1,341	484,028704	117,002832	12	11	2020	12	58	31
39,3666273	1,336	484,028704	117,002832	12	11	2020	12	58	31
39,3999606	1,336	484,028704	117,002832	12	11	2020	12	58	31
39,4332939	1,336	484,028714	117,002831	12	11	2020	12	58	31
39,4666272	1,341	484,028714	117,002831	12	11	2020	12	58	31
39,4999605	1,341	484,028714	117,002831	12	11	2020	12	58	31
39,5332938	1,341	484,028727	117,00283	12	11	2020	12	58	31
39,5666271	1,347	484,028727	117,00283	12	11	2020	12	58	31
39,5999604	1,347	484,028727	117,00283	12	11	2020	12	58	31
39,6332937	1,347	484,028737	117,00283	12	11	2020	12	58	31
39,666627	1,347	484,028737	117,00283	12	11	2020	12	58	31
39,6999603	1,347	484,028737	117,00283	12	11	2020	12	58	31
39,7332936	1,347	484,02875	117,002829	12	11	2020	12	58	31
39,7666269	1,341	484,02875	117,002829	12	11	2020	12	58	31
39,7999602	1,341	484,02875	117,002829	12	11	2020	12	58	31
39,8332935	1,341	484,028759	117,002829	12	11	2020	12	58	31
39,8666268	1,347	484,028759	117,002829	12	11	2020	12	58	31
39,8999601	1,347	484,028759	117,002829	12	11	2020	12	58	31
39,9332934	1,347	484,028772	117,002828	12	11	2020	12	58	31
39,9666267	1,361	484,028772	117,002828	12	11	2020	12	58	31
39,99996	1,361	484,028772	117,002828	12	11	2020	12	58	31
40,0332933	1,361	484,028782	117,002827	12	11	2020	12	58	31
40,0666266	1,366	484,028782	117,002827	12	11	2020	12	58	31
40,0999599	1,366	484,028782	117,002827	12	11	2020	12	58	31
40,1332932	1,366	484,028795	117,002826	12	11	2020	12	58	31
40,1666265	1,361	484,028795	117,002826	12	11	2020	12	58	31
40,1999598	1,361	484,028795	117,002826	12	11	2020	12	58	31
40,2332931	1,361	484,028805	117,002825	12	11	2020	12	58	31
40,2666264	1,366	484,028805	117,002825	12	11	2020	12	58	31
40,2999597	1,366	484,028805	117,002825	12	11	2020	12	58	31
40,333293	1,366	484,028819	117,002824	12	11	2020	12	58	32
40,3666263	1,341	484,028819	117,002824	12	11	2020	12	58	32
40,3999596	1,341	484,028819	117,002824	12	11	2020	12	58	32
40,4332929	1,341	484,028828	117,002824	12	11	2020	12	58	32
40,4666262	1,347	484,028828	117,002824	12	11	2020	12	58	32
40,4999595	1,347	484,028828	117,002824	12	11	2020	12	58	32
40,5332928	1,347	484,028841	117,002823	12	11	2020	12	58	32
40,5666261	1,361	484,028841	117,002823	12	11	2020	12	58	32
40,5999594	1,361	484,028841	117,002823	12	11	2020	12	58	32
40,6332927	1,361	484,02885	117,002823	12	11	2020	12	58	32
40,666626	1,361	484,02885	117,002823	12	11	2020	12	58	32
40,6999593	1,361	484,02885	117,002823	12	11	2020	12	58	32
40,7332926	1,361	484,028863	117,002822	12	11	2020	12	58	32
40,7666259	1,352	484,028863	117,002822	12	11	2020	12	58	32
40,7999592	1,352	484,028863	117,002822	12	11	2020	12	58	32
40,8332925	1,352	484,028873	117,002822	12	11	2020	12	58	32
40,8666258	1,366	484,028873	117,002822	12	11	2020	12	58	32
40,8999591	1,366	484,028873	117,002822	12	11	2020	12	58	32
40,9332924	1,366	484,028885	117,002821	12	11	2020	12	58	32
40,9666257	1,361	484,028885	117,002821	12	11	2020	12	58	32
40,999959	1,361	484,028885	117,002821	12	11	2020	12	58	32
41,0332923	1,361	484,028896	117,00282	12	11	2020	12	58	32
41,0666256	1,383	484,028896	117,00282	12	11	2020	12	58	32
41,0999589	1,383	484,028896	117,00282	12	11	2020	12	58	32
41,1332922	1,383	484,02891	117,002819	12	11	2020	12	58	32
41,1666255	1,377	484,02891	117,002819	12	11	2020	12	58	32
41,1999588	1,377	484,02891	117,002819	12	11	2020	12	58	32
41,2332921	1,377	484,028919	117,002818	12	11	2020	12	58	32
41,2666254	1,372	484,028919	117,002818	12	11	2020	12	58	32
41,2999587	1,372	484,028919	117,002818	12	11	2020	12	58	32
41,333292	1,372	484,028933	117,002817	12	11	2020	12	58	33
41,3666253	1,361	484,028933	117,002817	12	11	2020	12	58	33
41,3999586	1,361	484,028933	117,002817	12	11	2020	12	58	33
41,4332919	1,361	484,028942	117,002817	12	11	2020	12	58	33
41,4666252	1,361	484,028942	117,002817	12	11	2020	12	58	33
41,4999585	1,361	484,028942	117,002817	12	11	2020	12	58	33
41,5332918	1,361	484,028956	117,002816	12	11	2020	12	58	33
41,5666251	1,361	484,028956	117,002816	12	11	2020	12	58	33
41,5999584	1,361	484,028956	117,002816	12	11	2020	12	58	33
41,6332917	1,361	484,028965	117,002816	12	11	2020	12	58	33
41,666625	1,352	484,028965	117,002816	12	11	2020	12	58	33
41,6999583	1,352	484,028965	117,002816	12	11	2020	12	58	33
41,7332916	1,352	484,028978	117,002814	12	11	2020	12	58	33
41,7666249	1,347	484,028978	117,002814	12	11	2020	12	58	33
41,7999582	1,347	484,028978	117,002814	12	11	2020	12	58	33
41,8332915	1,347	484,028988	117,002814	12	11	2020	12	58	33
41,8666248	1,361	484,028988	117,002814	12	11	2020	12	58	33
41,8999581	1,361	484,028988	117,002814	12	11	2020	12	58	33
41,9332914	1,361	484,029002	117,002813	12	11	2020	12	58	33
41,9666247	1,347	484,029002	117,002813	12	11	2020	12	58	33
41,999958	1,347	484,029002	117,002813	12	11	2020	12	58	33
42,0332913	1,347	484,029011	117,002812	12	11	2020	12	58	33
42,0666246	1,352	484,029011	117,002812	12	11	2020	12	58	33
42,0999579	1,352	484,029011	117,002812	12	11	2020	12	58	33
42,1332912	1,352	484,029024	117,002812	12	11	2020	12	58	33
42,1666245	1,352	484,029024	117,002812	12	11	2020	12	58	33
42,1999578	1,352	484,029024	117,002812	12	11	2020	12	58	33
42,2332911	1,352	484,029033	117,002811	12	11	2020	12	58	33
42,2666244	1,341	484,029033	117,002811	12	11	2020	12	58	33
42,2999577	1,341	484,029033	117,002811	12	11	2020	12	58	33
42,333291	1,341	484,029046	117,00281	12	11	2020	12	58	34
42,3666243	1,352	484,029046	117,00281	12	11	2020	12	58	34
42,3999576	1,352	484,029046	117,00281	12	11	2020	12	58	34
42,4332909	1,352	484,029055	117,00281	12	11	2020	12	58	34
42,4666242	1,352	484,029055	117,00281	12	11	2020	12	58	34
42,4999575	1,352	484,029055	117,00281	12	11	2020	12	58	34
42,5332908	1,352	484,029068	117,002809	12	11	2020	12	58	34
42,5666241	1,341	484,029068	117,002809	12	11	2020	12	58	34
42,5999574	1,341	484,029068	117,002809	12	11	2020	12	58	34
42,6332907	1,341	484,029077	117,002809	12	11	2020	12	58	34
42,666624	1,341	484,029077	117,002809	12	11	2020	12	58	34
42,6999573	1,341	484,029077	117,002809	12	11	2020	12	58	34
42,7332906	1,341	484,029091	117,002808	12	11	2020	12	58	34
42,7666239	1,352	484,029091	117,002808	12	11	2020	12	58	34
42,7999572	1,352	484,029091	117,002808	12	11	2020	12	58	34
42,8332905	1,352	484,0291	117,002808	12	11	2020	12	58	34
42,8666238	1,361	484,0291	117,002808	12	11	2020	12	58	34
42,8999571	1,361	484,0291	117,002808	12	11	2020	12	58	34
42,9332904	1,361	484,029113	117,002807	12	11	2020	12	58	34
42,9666237	1,352	484,029113	117,002807	12	11	2020	12	58	34
42,999957	1,352	484,029113	117,002807	12	11	2020	12	58	34
43,0332903	1,352	484,029123	117,002806	12	11	2020	12	58	34
43,0666236	1,361	484,029123	117,002806	12	11	2020	12	58	34
43,0999569	1,361	484,029123	117,002806	12	11	2020	12	58	34
43,1332902	1,361	484,029136	117,002806	12	11	2020	12	58	34
43,1666235	1,366	484,029136	117,002806	12	11	2020	12	58	34
43,1999568	1,366	484,029136	117,002806	12	11	2020	12	58	34
43,2332901	1,366	484,029146	117,002805	12	11	2020	12	58	34
43,2666234	1,352	484,029146	117,002805	12	11	2020	12	58	34
43,2999567	1,352	484,029146	117,002805	12	11	2020	12	58	34
43,33329	1,352	484,029159	117,002804	12	11	2020	12	58	35
43,3666233	1,352	484,029159	117,002804	12	11	2020	12	58	35
43,3999566	1,352	484,029159	117,002804	12	11	2020	12	58	35
43,4332899	1,352	484,029169	117,002804	12	11	2020	12	58	35
43,4666232	1,347	484,029169	117,002804	12	11	2020	12	58	35
43,4999565	1,347	484,029169	117,002804	12	11	2020	12	58	35
43,5332898	1,347	484,029182	117,002803	12	11	2020	12	58	35
43,5666231	1,341	484,029182	117,002803	12	11	2020	12	58	35
43,5999564	1,341	484,029182	117,002803	12	11	2020	12	58	35
43,6332897	1,341	484,029192	117,002802	12	11	2020	12	58	35
